status,unregistered,guest,title,participants,cabinet,guestid,host,date,id,guest_contact_country,guest_code,guest_name,guest_cost_min,guest_main_category,guest_acronym,guest_accredited,guest_cost_max,guest_fte,guest_cost_absolute,guest_id,guest_sub_category
registered,,,Inclusive Education in the Europe 2020 strategy,1,Cabinet members of Commissioner Tibor Navracsics,8cdcadcdbc9642f7906720e34ca23469,Rodrigo Ballester,2015-03-06T00:00:00,942dd96feec5312b9f0c0631d25b5665,233,849607914394-57,Lumos Foundation,,3,Lumos,,9999,2.75,,8cdcadcdbc9642f7906720e34ca23469,31
registered,,,Microsoft education programmes,1,Cabinet members of Commissioner Tibor Navracsics,41a6a25faeb740e99d888a7e501e7008,Patricia Reilly,2015-03-04T00:00:00,11030ee019360f0e8d9ffc563cd792a2,234,0801162959-21,Microsoft Corporation,4500000,2,,4,4749000,7.25,,41a6a25faeb740e99d888a7e501e7008,21
registered,,,"Presentation of the association, its messages and objectives",1,Cabinet members of Commissioner Tibor Navracsics,d17083d3299d48a28f4cb5fed364e8d7,Szabolcs Horvath,2015-03-04T00:00:00,b08337ee6d4fe69bd7653d4bfebb5856,21,633009613835-17,European Healthy Lifestyle Alliance,,3,,1,9999,3,,d17083d3299d48a28f4cb5fed364e8d7,31
registered,,,Youth policy,1,Cabinet members of Commissioner Tibor Navracsics,8cfe6da61c604edf96f4723e87c255dd,Christine Mai,2015-03-04T00:00:00,df76b6f783b8ce670757b51324c61c0d,82,5189667783-94,Zentralverband des Deutschen Handwerks e.V.,,2,ZDH,8,,13,1100000,8cfe6da61c604edf96f4723e87c255dd,25
registered,,,Debriefing on Europeana project,1,Cabinet members of Commissioner Tibor Navracsics,e2934f69ddc24028bba1714d28138903,Adrienn Kiraly,2015-03-04T00:00:00,bc367dd1e3360650a1bf6eb63ad66659,155,770007812381-96,Europeana Foundation,,3,Europeana,2,9999,1,,e2934f69ddc24028bba1714d28138903,31
registered,,,Erasmus+ assessment of the first call; Data protection; European Evening of Sport (6 May); European Games,1,Cabinet members of Commissioner Tibor Navracsics,8b850324efb144ebbad2ce2cb98a2893,Szabolcs Horvath,2015-03-03T00:00:00,975962b4fdea8ee4ce59a8e369de6533,21,827752410362-51,European Olympic Committees EU Office,,3,EOC EU Office,5,9999,6.25,,8b850324efb144ebbad2ce2cb98a2893,31
registered,,,Discussion on areas of common interest,1,Cabinet members of Commissioner Tibor Navracsics,a0dba75c1ed24e05af6d1ad2d2224d9f,Jonathan Michael Hill,2015-03-03T00:00:00,e7bdc05a9b2997f3bc0253a20a1bf313,21,434027116304-07,European Festivals Association,500000,3,EFA,,599999,2,,a0dba75c1ed24e05af6d1ad2d2224d9f,31
registered,,,Presentation of the activities and objectives of ESSA,1,Cabinet members of Commissioner Tibor Navracsics,3deedd877f4f419a992b6429fb9a1849,Szabolcs Horvath,2015-03-03T00:00:00,92f4e65c3fce912a28fd86802a996382,21,17258866933-24,European Sports Security Association,25000,2,ESSA,,49999,0.5,,3deedd877f4f419a992b6429fb9a1849,25
registered,,,"Digital Single Market, Copyright",1,Cabinet members of Commissioner Tibor Navracsics,d1baa5d7d8114fe08132ff535db469fc,Adrienn Kiraly,2015-03-03T00:00:00,651b63703ac9cb4407daa249213d3ee7,233,53905947933-43,European Digital Media Association,100000,2,,3,199999,3,,d1baa5d7d8114fe08132ff535db469fc,26
registered,,,Google News and Copyright,1,Cabinet members of Commissioner Tibor Navracsics,df2cd4a7e0844b73b0ae147aa9c830f1,Adrienn Kiraly,2015-02-27T00:00:00,808c9a4f5fc3393302b28abecb3853b6,234,03181945560-59,Google,3500000,2,,8,3749000,9,,df2cd4a7e0844b73b0ae147aa9c830f1,21
registered,,,Healthy lifestyle action of Coca-Cola,1,Cabinet members of Commissioner Tibor Navracsics,d969d6ba0b04431cbbbb7ef6e8a046c5,Szabolcs Horvath,2015-02-24T00:00:00,050ffb4772ae0cc6216c1fb60d46538c,234,00475641564-03,The Coca-Cola Company,,2,Coca-Cola (NYSE: KO),2,,3,635000,d969d6ba0b04431cbbbb7ef6e8a046c5,21
registered,,,Introductory meeting + copyright law,1,Cabinet members of Commissioner Tibor Navracsics,ca2f6d9e8290423ca2faeaa735d71acf,Jonathan Michael Hill,2015-02-17T00:00:00,7f8cfe24b624d06671655ba71ccc34c0,233,798071410461-65,PRS for Music,,2,,3,,0.75,50000,ca2f6d9e8290423ca2faeaa735d71acf,21
registered,,,Discussion of areas of common interest,1,Cabinet members of Commissioner Tibor Navracsics,4b3c2b6c60e847df9db1ab78f194f751,Jonathan Michael Hill,2015-02-17T00:00:00,109b0bf31b3fa14cd0f12054c7f3d059,21,256812113944-37,Future for Religious Heritage,,3,FRH,2,9999,1.25,,4b3c2b6c60e847df9db1ab78f194f751,31
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,ba43872843a24bfabb259ae1ef966e4b,Adrienn Kiraly,2015-02-04T00:00:00,910d947ff92f8aac1f7661e6f87cdacb,21,36529354479-57,Groupement Européen des Sociétés d'Auteurs et Compositeurs,800000,2,GESAC,5,899999,2.25,,ba43872843a24bfabb259ae1ef966e4b,21
registered,,,"Education, skills, youth policy",1,Cabinet members of Commissioner Tibor Navracsics,8c0a5b52759f4f2d8e894b3a331c68f0,Christine Mai,2015-02-04T00:00:00,4a2de571b9e7768a082b24cb6abc81c1,233,72390466359-39,Barclays PLC,,2,,,,2.75,1736619,8c0a5b52759f4f2d8e894b3a331c68f0,21
registered,,,Introductory meeting,1,Cabinet members of Commissioner Tibor Navracsics,e4044b2814cf45f0b5ec40d723daa44f,Szabolcs Horvath,2015-02-04T00:00:00,6c303028b7794346f2958316e2ef9686,215,39217046408-27,Union of European Football Associations,,2,UEFA,1,9999,0.25,,e4044b2814cf45f0b5ec40d723daa44f,25
registered,,,Innovating projects in the field of sport and education,1,Cabinet members of Commissioner Tibor Navracsics,4045edba0af9406dba68a6a9e1bd110f,Szabolcs Horvath,2015-02-03T00:00:00,e323ab42bdf442386731198d1832dbd6,108,154520212804-17,Comitato Olimpico Nazionale Italiano,,6,CONI,,9999,6.5,,4045edba0af9406dba68a6a9e1bd110f,64
registered,,,Introductory meeting and areas of common interests,1,Cabinet members of Commissioner Tibor Navracsics,8cf6581c3a7c4b5d8b80c0db4284fe91,Adrienn Kiraly,2015-02-03T00:00:00,636378d56cae6373bde076decfff8073,21,707551412661-80,European Jewish Association,,5,EJA,5,9999,2,,8cf6581c3a7c4b5d8b80c0db4284fe91,51
registered,,,"Minority languages, Multilingualism, Copyright",1,Cabinet members of Commissioner Tibor Navracsics,6ca65f0cfbdd489d8ef6dc9c25c52a04,Adrienn Kiraly,2015-01-29T00:00:00,74bf8be7d1d4535b4b74706358aa201e,127,366117914426-10,Amazon Europe Core SARL,600000,2,,7,699999,2.75,,6ca65f0cfbdd489d8ef6dc9c25c52a04,21
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,9b276b4294de4527bcf7c2be1632e250,Adrienn Kiraly,2015-01-29T00:00:00,c3347cd4029cd39aba6e48edf1214bbe,233,98356852465-08,"International Association of Scientific, Technical and Medical Publishers",25000,2,STM,1,49999,0.5,,9b276b4294de4527bcf7c2be1632e250,25
registered,,,ET 2020 Framework,2,Cabinet members of Commissioner Tibor Navracsics,1c65fd9f827b42048971e4da4ae1eb94,Rodrigo Ballester,2015-01-28T00:00:00,697c05dc4d99883e124259fc0eaac2f4,234,494613715191-85,Cisco Systems Inc.,,2,Cisco,6,9999,4,,1c65fd9f827b42048971e4da4ae1eb94,21
registered,,,ET 2020 Framework,2,Cabinet members of Commissioner Tibor Navracsics,91f9cd6a68dc42818f494722570930c2,Rodrigo Ballester,2015-01-28T00:00:00,697c05dc4d99883e124259fc0eaac2f4,21,73952083693-15,Schuman Associates,500000,1,,7,599999,7.5,,91f9cd6a68dc42818f494722570930c2,11
registered,,,Discussion of areas of common interest,1,Cabinet members of Commissioner Tibor Navracsics,2ebd960948e743d8bafed89d54df6b42,Jonathan Michael Hill,2015-01-27T00:00:00,54fbe43af5f5b71ecc1509a14322aa1a,82,97138128231-58,Academy of European Law,9000000,4,ERA,2,9249999,1.75,,2ebd960948e743d8bafed89d54df6b42,42
registered,,,Regulation of broadcasting rights,1,Cabinet members of Commissioner Tibor Navracsics,5263e8a636dd49b28e4d1252b53c5fb6,Szabolcs Horvath,2015-01-27T00:00:00,a74541a3f1cf0ede88e03e652b82732b,21,422544515758-37,Sports Rights Owners Coalition,,2,SROC,,9999,5,,5263e8a636dd49b28e4d1252b53c5fb6,25
registered,,,Google News and Copyright,1,Cabinet members of Commissioner Tibor Navracsics,df2cd4a7e0844b73b0ae147aa9c830f1,Jonathan Michael Hill,2015-01-27T00:00:00,52ce46a3d42b9c3c0eec58c2401a2281,234,03181945560-59,Google,3500000,2,,8,3749000,9,,df2cd4a7e0844b73b0ae147aa9c830f1,21
registered,,,Google News and Copyright,1,Cabinet members of Commissioner Tibor Navracsics,df2cd4a7e0844b73b0ae147aa9c830f1,Adrienn Kiraly,2015-01-27T00:00:00,2a55bb6852928b86ca2636154a14da10,234,03181945560-59,Google,3500000,2,,8,3749000,9,,df2cd4a7e0844b73b0ae147aa9c830f1,21
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,07eb47e57e074a72a841a32388bf882c,Adrienn Kiraly,2015-01-27T00:00:00,4f22760cd887237cb8b4748f55863179,21,192208015291-09,European Union National Institutes for Culture,,3,EUNIC,,9999,0.5,,07eb47e57e074a72a841a32388bf882c,31
registered,,,Independent schools,1,Cabinet members of Commissioner Tibor Navracsics,ff6ba0bcb497410fa406c9794206bf37,Rodrigo Ballester,2015-01-27T00:00:00,92b5d4d3a0aa01ae6bd061df83677ef3,177,153452315640-05,European Council of National Associations of Independent Schools,,3,ECNAIS,,9999,0.25,,ff6ba0bcb497410fa406c9794206bf37,31
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,cc8bc742cd1c4eaf9a914d0447b94590,Adrienn Kiraly,2015-01-27T00:00:00,41014ca321743b5598730eebb8f64476,215,65684839099-72,"ICMP, the global voice of music publishing",100000,2,ICMP,4,199999,2,,cc8bc742cd1c4eaf9a914d0447b94590,25
registered,,,Investment Plan and European Semester,1,Cabinet members of Commissioner Tibor Navracsics,98893fe0d2554088b253b817a47f535b,Rodrigo Ballester,2015-01-22T00:00:00,08867058d74acfc0ef42b7304eda23dd,21,06698681039-26,EUROPEAN TRADE UNION CONFEDERATION,1000000,2,ETUC,6,1249999,18.75,,98893fe0d2554088b253b817a47f535b,26
registered,,,Cultural and Creative Industries,1,Cabinet members of Commissioner Tibor Navracsics,c1154d7e9705489c87d564693987ffc7,Jonathan Michael Hill,2015-01-22T00:00:00,384766a190c6fea5f991787caeb57589,155,561774915625-81,European Creative Business Network,,6,ECBN,,9999,1.25,,c1154d7e9705489c87d564693987ffc7,64
registered,,,ESOF 2016,2,Cabinet members of Commissioner Tibor Navracsics,3c4777d5c3784f3ab77dd759de51e2ba,Patricia Reilly,2015-01-21T00:00:00,b7db14762c6c3b82bb0f350df9b0184d,21,625087015365-29,SciCom - Making Sense of Science,,4,SciCom,,9999,0.25,,3c4777d5c3784f3ab77dd759de51e2ba,41
registered,,,ESOF 2016,2,Cabinet members of Commissioner Tibor Navracsics,4b21f36d5ca345c48c14516cf65f9bdb,Patricia Reilly,2015-01-21T00:00:00,b7db14762c6c3b82bb0f350df9b0184d,75,960231515423-37,EuroScience,,3,ES,,9999,0.75,,4b21f36d5ca345c48c14516cf65f9bdb,31
registered,,,ICT education policy,1,Cabinet members of Commissioner Tibor Navracsics,2e4944c46cf1406fa0f23c7c4383c129,Rodrigo Ballester,2015-01-21T00:00:00,fb0abee0e774ae7d0b4ae2d0a9af9add,234,7721359944-96,IBM Corporation,1500000,2,IBM,3,1749000,5.25,,2e4944c46cf1406fa0f23c7c4383c129,21
registered,,,Horizon 2020,1,Cabinet members of Commissioner Carlos Moedas,a6c703d41db0454a8e6842d7710be777,Maria Da Graca Carvalho,2015-01-12T00:00:00,31fd047e4cfdea2312f06b674183fc6d,21,64879142323-90,European Chemical Industry Council,,2,Cefic,24,,45.25,10100000,a6c703d41db0454a8e6842d7710be777,25
registered,,,Interoperability and promotion of quality digital educational resources,1,Cabinet members of Commissioner Tibor Navracsics,85a8f63925ff4982b3637cd7809fb751,Rodrigo Ballester,2015-01-21T00:00:00,68abc0ee9465ecc291697d6041b0c456,233,4456380381-30,European Publishers Council,400000,2,EPC,,499999,3.25,,85a8f63925ff4982b3637cd7809fb751,25
registered,,,EU education and skills policy,1,Cabinet members of Commissioner Tibor Navracsics,5c50e569b99246c39b136acd5a0ef21c,Jonathan Michael Hill,2014-12-10T00:00:00,8d4beeab9885d18dbe1fe04b6018643d,215,3830179837-87,McDonald's Europe,300000,2,McDonald's Europe,1,399999,0.75,,5c50e569b99246c39b136acd5a0ef21c,21
registered,,,Exchange of views and priorities for the culture sector 2015,1,Cabinet members of Commissioner Tibor Navracsics,a0dba75c1ed24e05af6d1ad2d2224d9f,Adrienn Kiraly,2014-12-09T00:00:00,b4f9d6d4786ad4df5cbfd0f60610701f,21,434027116304-07,European Festivals Association,500000,3,EFA,,599999,2,,a0dba75c1ed24e05af6d1ad2d2224d9f,31
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,739c6b0419c94e11a1790c181dd68cc4,Adrienn Kiraly,2015-01-20T00:00:00,e81eabeec08749b8b3a2661d94adf182,234,57305017757-64,Center for Democracy & Technology,200000,3,CDT,1,299999,1.75,,739c6b0419c94e11a1790c181dd68cc4,31
registered,,,ICT Skills,1,Cabinet members of Commissioner Tibor Navracsics,2e4944c46cf1406fa0f23c7c4383c129,Rodrigo Ballester,2015-01-15T00:00:00,552c76dfb2838521a36ae5d7c24d0604,234,7721359944-96,IBM Corporation,1500000,2,IBM,3,1749000,5.25,,2e4944c46cf1406fa0f23c7c4383c129,21
registered,,,Copyright,1,Cabinet members of Commissioner Tibor Navracsics,95ce593ef1a1400ea07f2c5dec273da4,Adrienn Kiraly,2015-01-19T00:00:00,6392af030835c9a7542b7168b374af2d,75,829208810503-45,"Société des Auteurs, Compositeurs et Editeurs de Musique",100000,2,SACEM,3,199999,1.25,,95ce593ef1a1400ea07f2c5dec273da4,21
registered,,,Online gambling industry,1,Cabinet members of Commissioner Tibor Navracsics,cd4fd4528bc64c91823c31fbf575fc9b,Szabolcs Horvath,2015-01-16T00:00:00,c13d5f971d3962b8c9256bdd7a73a671,21,29508582413-52,European Gaming and Betting Association,300000,2,,3,399999,1.5,,cd4fd4528bc64c91823c31fbf575fc9b,25
registered,,,Introductory meeting,1,Cabinet members of Commissioner Tibor Navracsics,1e145d93dc4d4cda8af19d82d66dad66,Adrienn Kiraly,2015-01-12T00:00:00,591cae1421e4d4f22e26f5e1b7791a21,233,859389815176-35,The European Union Youth Orchestra,,3,EUYO,,9999,0.25,,1e145d93dc4d4cda8af19d82d66dad66,31
registered,,,Education and ICT,1,Cabinet members of Commissioner Tibor Navracsics,f827baf148f646849f57b1932b33cb4b,Rodrigo Ballester,2015-01-09T00:00:00,b051494997fa3529544a0d03cdd89e0c,105,44018642457-83,ECDL Foundation,400000,3,ECDL,2,499999,3,,f827baf148f646849f57b1932b33cb4b,31
registered,,,Introductory meeting; education policy in the EU,1,Cabinet members of Commissioner Tibor Navracsics,e817debf2c5c4512afc6909a85f34b6c,Christine Mai,2015-01-07T00:00:00,c02556d87bbb0d1ba7c96091da539912,82,2905437316-11,Konrad-Adenauer-Stiftung,,4,KAS,4,9999,14,,e817debf2c5c4512afc6909a85f34b6c,41
registered,,,First discussion of areas of common interest,1,Cabinet members of Commissioner Tibor Navracsics,36a480bcd35c40ccb8e50476db23a32c,Jonathan Michael Hill,2014-12-19T00:00:00,b008cb3f771cee09f2c7a3f43300da7a,21,11063928073-34,Amnesty International European Institutions Office,800000,3,AI EIO,16,899999,7.75,,36a480bcd35c40ccb8e50476db23a32c,31
registered,,,Digital education and investment package,1,Cabinet members of Commissioner Tibor Navracsics,06a70edea3a24c47a5701f52a0751a37,Rodrigo Ballester,2014-12-18T00:00:00,de3010cb0c0ff5f7f6b81ac8678cd37a,233,40471017282-57,Samsung Electronics Europe,900000,2,,9,999999,6,,06a70edea3a24c47a5701f52a0751a37,21
registered,,,Online gambling industry,1,Cabinet members of Commissioner Tibor Navracsics,cd4fd4528bc64c91823c31fbf575fc9b,Szabolcs Horvath,2014-12-16T00:00:00,4058b1c5d7f977f5bd50e9cfb9869270,21,29508582413-52,European Gaming and Betting Association,300000,2,,3,399999,1.5,,cd4fd4528bc64c91823c31fbf575fc9b,25
registered,,,"Education, growth and investment",1,Cabinet members of Commissioner Tibor Navracsics,98893fe0d2554088b253b817a47f535b,Rodrigo Ballester,2014-12-16T00:00:00,9033a5c6066b859685a43e4250711fa8,21,06698681039-26,EUROPEAN TRADE UNION CONFEDERATION,1000000,2,ETUC,6,1249999,18.75,,98893fe0d2554088b253b817a47f535b,26
registered,,,EU media and audiovisual policy,1,Cabinet members of Commissioner Tibor Navracsics,bdc69fb5dbb34a879a0296094ebd9c16,Jonathan Michael Hill,2014-12-11T00:00:00,57a5fb6c9fa9ecb6370eeb8c4ad1e6e5,82,26103486608-47,Bertelsmann SE & Co. KGaA,200000,2,,3,299999,1.5,,bdc69fb5dbb34a879a0296094ebd9c16,21
registered,,,Exchange of views and priorities for the culture sector 2015,1,Cabinet members of Commissioner Tibor Navracsics,a9b40d229fdc4096b448849552ab0900,Adrienn Kiraly,2014-12-09T00:00:00,b95336d39e32eb14e2f52855c9ac9208,21,37937886834-69,European Magazine Media Association,400000,2,EMMA,3,499999,4.75,,a9b40d229fdc4096b448849552ab0900,25
registered,,,Higher Education Policy,1,Cabinet members of Commissioner Tibor Navracsics,bdc6d211e8654aea910933093a93bd21,Patricia Reilly,2014-12-09T00:00:00,7111d46b4ffa01b4461cc55ee277e32f,21,947001511571-77,European Students' Union,,3,ESU,6,9999,10,,bdc6d211e8654aea910933093a93bd21,31
registered,,,Exchange of views and priorities for the culture sector 2015,1,Cabinet members of Commissioner Tibor Navracsics,684e79e6690f4a1f82c71807af1717e6,Adrienn Kiraly,2014-12-08T00:00:00,eda8c10deb97fa7a9268f32744e29206,21,11331097409-13,Culture Action Europe,,3,CAE,4,9999,5,,684e79e6690f4a1f82c71807af1717e6,31
registered,,,Football Arbitral Tribunal,1,Cabinet members of Commissioner Tibor Navracsics,a889ac03826c4c52bc37232c3120a492,Szabolcs Horvath,2014-12-08T00:00:00,2ff1054a4db9215f45296c9ab3ce2184,155,255736115127-66,Stichting Registratie en Certificering Certified Players' Agent,,2,,,9999,1,,a889ac03826c4c52bc37232c3120a492,26
registered,,,Organisation of the winter Special Olympic Games in 2017 in Austria,1,Cabinet members of Commissioner Tibor Navracsics,84fc0dad82c14c0bb288042478fb6e95,Szabolcs Horvath,2014-12-04T00:00:00,bc3c8ec40abdfac5b882ac53894e8094,105,984231215205-95,Special Olympics Europe Eurasia,,3,SOEE,,9999,2.75,,84fc0dad82c14c0bb288042478fb6e95,31
registered,,,Introductory meeting,1,Cabinet members of Commissioner Tibor Navracsics,6ae55977cf8a49b9a7ec85315c19caf0,Luca Magdolna Jasko,2014-12-02T00:00:00,b0447d1a2f4a5b475e2b58c7fd89f13d,21,977907115068-02,EUN Partnership aisbl,,3,EUN,1,9999,1,,6ae55977cf8a49b9a7ec85315c19caf0,31
registered,,,Exchange of views and priorities for the culture sector 2015,1,Cabinet members of Commissioner Tibor Navracsics,ba43872843a24bfabb259ae1ef966e4b,Adrienn Kiraly,2014-12-02T00:00:00,f6bc7f078054ada14fa2e21b432f5212,21,36529354479-57,Groupement Européen des Sociétés d'Auteurs et Compositeurs,800000,2,GESAC,5,899999,2.25,,ba43872843a24bfabb259ae1ef966e4b,21
registered,,,CEE Bankwatch Network,1,,89b1cff64d7043a0a625af2dc3545288,Commissioner Corina Crețu,2015-01-27T00:00:00,e687436c9efd638817bc1e0a820e0f97,58,93834493808-49,CEE Bankwatch Network,300000,3,BWN,2,399999,2.75,,89b1cff64d7043a0a625af2dc3545288,31
registered,,,Vehicle connectivity,1,Cabinet members of Commissioner Corina Crețu,9fa785f89aab455cbfc7833ca4931713,Jan Mikolaj Dzieciolowski,2015-03-26T00:00:00,ba1f5372c6039449cf04278d4dbdcfcb,82,7193977808-18,Bayerische Motoren Werke Aktiengesellschaft,1250000,2,BMW Group,4,1499999,5.25,,9fa785f89aab455cbfc7833ca4931713,21
registered,,,Vehicle connectivity,1,Cabinet members of Commissioner Corina Crețu,9fa785f89aab455cbfc7833ca4931713,Jan Mikolaj Dzieciolowski,2015-03-26T00:00:00,174b587c9c3bdb2e32582bc3002b2b86,82,7193977808-18,Bayerische Motoren Werke Aktiengesellschaft,1250000,2,BMW Group,4,1499999,5.25,,9fa785f89aab455cbfc7833ca4931713,21
registered,,,Digital Single Market Strategy,1,Cabinet members of Commissioner Corina Crețu,a699c06542f14d369a64f225a0ac2dfe,Jan Mikolaj Dzieciolowski,2015-03-19T00:00:00,8b4c143f19046399d0816c11ed3c4d1f,234,761346015292-83,Time Warner Inc.,400000,2,,2,499999,2,,a699c06542f14d369a64f225a0ac2dfe,21
registered,,,"Synergies between EU funds, smart specialisation",1,Cabinet members of Commissioner Corina Crețu,585e0caf7f8d4f23ab2e3556af2b12bb,Jan Mikolaj Dzieciolowski,2015-03-09T00:00:00,c61886538f59971418c20b948cd02113,21,48918086666-95,European Association of Research and Technology Organisations,600000,2,EARTO,4,699999,4.75,,585e0caf7f8d4f23ab2e3556af2b12bb,27
registered,,,ILVA steel plant has caused severe problems of health and environment,1,Cabinet members of Commissioner Corina Crețu,13abe0d9cbac493e80254e5b30bc1e69,Jan Mikolaj Dzieciolowski,2015-03-02T00:00:00,9702e56a19f9d8fc99b3c28ecb8626e4,108,566948015021-66,Associazione Peacelink,,3,PL,,9999,3.25,,13abe0d9cbac493e80254e5b30bc1e69,31
registered,,,Discussion on European Issues,1,Cabinet members of Commissioner Margrethe Vestager,7f3b4ad1f4404a4c829c2f57b9a79483,Ditte Juul Jorgensen,2015-03-18T00:00:00,58c299c36c05657eb0989d3ad9f1ad84,59,5749958415-41,Confederation of Danish Industry,900000,2,DI,9,999999,4.5,,7f3b4ad1f4404a4c829c2f57b9a79483,25
registered,,,"Role of retail services in promoting growth and jobs, and in revitalising urban centres",1,Cabinet members of Commissioner Corina Crețu,7ae627e1815f406cbad4f436451db119,Jan Mikolaj Dzieciolowski,2015-02-12T00:00:00,4cf37a1af64484cded50183274066e69,21,84973761187-60,EuroCommerce,400000,2,,13,499999,3.25,,7ae627e1815f406cbad4f436451db119,25
registered,,,Cohesion Policy and investments in railway,1,Cabinet members of Commissioner Corina Crețu,9ea9f5cdb07e420f87601244f15240d3,Mikel Landabaso Alvarez,2015-01-21T00:00:00,36b6b31401a341a6963242b4aae71f0e,21,9624415524-28,UNIFE,500000,2,UNIFE,8,599999,6.5,,9ea9f5cdb07e420f87601244f15240d3,25
registered,,,EU Energy Policy and Regional Policy,1,Cabinet members of Commissioner Corina Crețu,ecc0feef65554cffa0cac16324f85ba6,Mikel Landabaso Alvarez,2014-12-16T00:00:00,5b561eb1e12e3d16ed781bb6b4522fac,209,828043215254-68,Cluster de Energía,,2,ACE,,,2.25,2000,ecc0feef65554cffa0cac16324f85ba6,25
registered,,,EU Urban agenda,1,Cabinet members of Commissioner Corina Crețu,f5bb3f9a04154a1da09833863e665717,Mikel Landabaso Alvarez,2014-12-04T00:00:00,061da6d770b7df30c7bf1f7081d24334,21,12493392840-79,EUROCITIES,4000000,6,,14,4249999,30,,f5bb3f9a04154a1da09833863e665717,65
registered,,,World Economic Forum’s Europe programme,1,,b5dc46d7cc2845f395bf4deac8091456,Commissioner Margrethe Vestager,2015-03-18T00:00:00,9bdb3b98eaef168a6230061ef716f68d,215,953426816942-83,World Economic Forum,10000,3,,,24999,1.5,,b5dc46d7cc2845f395bf4deac8091456,31
registered,,,Introduction to Le Cercle de l'Industrie,1,,1beed523ba9247d886c92a2434e57adb,Commissioner Margrethe Vestager,2015-02-03T00:00:00,999adf04227521544b5ba4e25a79d9f3,75,60974102057-03,Le Cercle de l'Industrie,50000,2,,,99999,1.5,,1beed523ba9247d886c92a2434e57adb,25
registered,,,Introduction to BusinessEurope,1,,4455ab5dd3eb4f4493998d02bd3150b7,Commissioner Margrethe Vestager,2015-02-02T00:00:00,58beb63dbb18011615a3d89eff3c8bab,21,3978240953-79,BUSINESSEUROPE,4000000,2,,23,4249999,29,,4455ab5dd3eb4f4493998d02bd3150b7,25
registered,,,Introduction to the European Round Table of Industrialists,1,,6f1a228ff07f4768b63eb8411651f36e,Commissioner Margrethe Vestager,2015-01-29T00:00:00,0df854449916d0be8a3a1f4d55965cd0,21,25487567824-45,European Round Table of Industrialists,,2,ERT,,9999,2.25,,6f1a228ff07f4768b63eb8411651f36e,25
registered,,,Presentation of the Business Environment in China,1,,0c6df94ee7914570a38d2adb3e47453d,Commissioner Margrethe Vestager,2015-01-26T00:00:00,985b0132b0ef2faf651a16c05606ae83,45,592343015058-67,European Union Chamber of Commerce in China,,2,EUCCC,,9999,0.5,,0c6df94ee7914570a38d2adb3e47453d,25
registered,,,EU energy and State aid policy,1,Cabinet members of Commissioner Margrethe Vestager,5ef53cb2331b4f039de7711004ddd696,Soren Schonberg,2015-04-16T00:00:00,4d409522537b577ade97cb5472571c19,82,13324391892-74,EnBW Energie Baden-Württemberg AG,,2,EnBW,4,,4.25,990000,5ef53cb2331b4f039de7711004ddd696,21
registered,,,Developments in European Telecoms Market,1,Cabinet members of Commissioner Margrethe Vestager,4de9f42da39d4033b7e59bff47b0ab0b,Friedrich Wenzel Bulst,2015-04-15T00:00:00,28d21d9164ead018c32e7c92426fa13d,21,08957111909-85,European Telecommunications Network Operators' Association,200000,2,ETNO,2,299999,7,,4de9f42da39d4033b7e59bff47b0ab0b,25
registered,,,Discussion on European Telecoms Market,1,Cabinet members of Commissioner Margrethe Vestager,9de87983e8a34774ad8e5b2f2e9945fe,Friedrich Wenzel Bulst,2015-04-08T00:00:00,2b8bc603c2b188fc7ea833d89886fd73,75,366999416622-37,Iliad,25000,2,,1,49999,0.75,,9de87983e8a34774ad8e5b2f2e9945fe,21
registered,,,Introduction to Der Mittelstandsverbund,1,Cabinet members of Commissioner Margrethe Vestager,139d9aecb69641efb819256919bc977b,Friedrich Wenzel Bulst,2015-04-08T00:00:00,3cf6b2c74f7cdf54933d73d3a0a58133,82,196997510883-76,DER MITTELSTANDSVERBUND,,2,ZGV,,,1,100000,139d9aecb69641efb819256919bc977b,25
registered,,,Competition and Sate aid policy in the aviation sector,1,Cabinet members of Commissioner Margrethe Vestager,c7fdbcaabd0a46de920aa5ec938edbda,Soren Schonberg,2015-03-26T00:00:00,0c7dd35c0fbb47874b691382c855688a,233,73491621553-11,European Regions Airline Association Ltd.,,2,ERA,,9999,3.75,,c7fdbcaabd0a46de920aa5ec938edbda,25
registered,,,Digital Single Market,1,Cabinet members of Commissioner Margrethe Vestager,80ad5010d86c4ab3a929a60409fe4935,Friedrich Wenzel Bulst,2015-03-23T00:00:00,a89e78ad92146670ab7defebecb3e3f6,233,756081713228-69,Ofcom,,6,,2,9999,15,,80ad5010d86c4ab3a929a60409fe4935,66
registered,,,"Introduction to Vodafone, European telecoms markets",1,Cabinet members of Commissioner Margrethe Vestager,5ec51daea8424410b06bd40c08ded706,Friedrich Wenzel Bulst,2015-03-13T00:00:00,eb89e08c3d6bc5a776390b7ef2d7c92d,21,90142503473-81,Vodafone Belgium SA,1000000,2,VBSA,4,1249999,3.5,,5ec51daea8424410b06bd40c08ded706,21
