id,status,guest,host,cabinet,date,guestid,title,unregistered,participants
a0d9a1602839f434bf73e52398b01d43,registered,,Commissioner Miguel Arias Cañete,,2015-04-10T00:00:00,952736068d5d4859a4e054121329e7d3,Energy Union and the Electricity sector in the EU,,1
857453310e06775449aa80f06e5e4535,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,a01338ecfec2489989e0ec27f138adad,"Ecodesign & ecolabelling, household appliance role in the promotion of energy efficency in the EU",,1
9af1eb84bb5a2d93f45072c784b3fd61,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,23d3374d364540dabf83f712b3f5fe9b,Energy Union and refinery sector in the EU,,1
6c3fcf5e381dfdaf6014c37634e955af,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,952736068d5d4859a4e054121329e7d3,Energy Union and the Electricity sector in the EU,,1
319a2eb00d8a26deb56772dd682e78ee,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,9968705fedf443ea9bda9585d8a7d4b2,"Ecodesign & ecolabelling, household appliances role in the promotion of the energy efficiency in the EU",,1
830a057358ae3984161e68091cfb81f7,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,aad90a0ef936499c97abeab0cdf19103,Industrial Policy of the EU and ETS,,1
1814e222ce0263ad9f01e8f7a15be1e4,registered,,Gonzalo de Mendoza Asensi,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-10T00:00:00,f8aee296a2b84d41a01307d17b15aa18,"Ecodesign & ecolabelling, household appliances role in the promotion of the energy efficiency in the EU",,1
05a5fb326924a370c2f9ad170fcc927a,registered,,Marjeta Jager,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,7ae627e1815f406cbad4f436451db119,Eurocommerce,,1
cc9c75cc74f5c3e88e3e33d929840b26,registered,,Commissioner Karmenu Vella,,2015-03-26T00:00:00,941d016938c4487eb82c98c6fcf1098f,Marine Research,,1
7656e581514a6492a3794f43a553deee,registered,,Commissioner Karmenu Vella,,2015-03-26T00:00:00,e9fc9a6bbbd5491581f2c166e4139d0d,Blue Growth,,1
f3c9ab87316a78f1e99c88774d98fc71,registered,,Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-04-23T00:00:00,97186d130f5b49ecb1cf706a041b179c,Circular Economy,,1
81158704be2949d89f48fa3bf8f97580,registered,,Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-04-23T00:00:00,4455ab5dd3eb4f4493998d02bd3150b7,Circular Economy,,1
90b2d0d622ed2947d391671a6618369d,registered,,Aurore Maillet Andrew Bianco,Cabinet members of Commissioner Karmenu Vella,2015-01-21T00:00:00,f067731cd03643128808df4d0d3e64dd,Protection of Animals,,1
d305661e92654669332638db76db88ef,registered,,Andras Inotai Aurore Maillet,Cabinet members of Commissioner Karmenu Vella,2015-01-12T00:00:00,a654277d438640169e21c07e14533311,Sustainable blue growth in maritime regions,,1
85eb2a6a180e10741b34fe645c756815,registered,,Andras Inotai Gabriella Pace,Cabinet members of Commissioner Karmenu Vella,2014-12-10T00:00:00,553809c289c74395993953b64d407835,Implementation of CFP,,1
260807ac3ddb436e8540559f8fd5b97f,registered,,Marco Valletta,Cabinet members of Commissioner Vytenis Andriukaitis,2015-04-08T00:00:00,b95e39f6953c443f902baba60e9fd567,Animal welfare,,1
ee35fbd04c9510b03f2829e51c5919fa,registered,,Cristina Rueda Catry,Cabinet members of Commissioner Phil Hogan,2015-03-26T00:00:00,42701772d003456ebdcc7a05346e8db9,SPS barriers in Third Countries for fruit and vegetables,,1
e499b5f980af6a60c89a1b038b6e67f7,registered,,Cristina Rueda Catry Peter Power,Cabinet members of Commissioner Phil Hogan,2015-01-28T00:00:00,d93b9bc79a9142f6b673c57bd03ceed7,Geographical Indications and Reg 110,,1
7440006ab8e29ba046562ce2922253e9,registered,,Dermot Ryan Tom Tynan,Cabinet members of Commissioner Phil Hogan,2014-12-08T00:00:00,018d3ffac7584d058920d25a79b561d7,Milk market measures,,1
0e6ade342ab8b1835a7273a1c8410377,registered,,Nathalie De Basaldua Lemarchand,Cabinet members of Commissioner Jonathan Hill,2015-04-23T00:00:00,412e65f348b44908aaefb10dc3bdcfe7,Financial Services Policy,,1
e283fc83bff5977f3ab8dcbf888fda0f,registered,,Lee Foulger,Cabinet members of Commissioner Jonathan Hill,2015-04-16T00:00:00,b6ef67d9a37c49a6bf7421f62c479576,Markets in Financial Instruments Directive,,1
e6a4e34d148df84381c2d5cb94373408,registered,,Commissioner Violeta Bulc,,2015-04-13T00:00:00,475974d1dafd4e779bd6831b194406a9,Meeting Commissioner Bulc,,1
eb6208544b9f162fd4452c3a869c94c3,registered,,Maria Cristina Lobillo Borrero Isaac Valero Ladron,Cabinet members of Commissioner Miguel Arias Cañete,2015-01-08T00:00:00,8856cdd0aa9a45678b264f93ac908f16,EU energy and climate policies,,1
49818b91de51a57043f89abd963d6bed,registered,,Gabriella Pace Andras Inotai,Cabinet members of Commissioner Karmenu Vella,2014-12-10T00:00:00,553809c289c74395993953b64d407835,Implementation of the reformed Common Fisheries Policy,,1
ee38f76b6960d2048a4e077fc5538dcc,registered,,Cristina Rueda Catry Tom Tynan,Cabinet members of Commissioner Phil Hogan,2015-01-19T00:00:00,3cff07771e57480e82fe3e70bbc59b6c,Ban on sale of Dutch veal to US and market opportunities to export under FTAS,,1
12a669136317941d3d43d4fb0f0e1bc0,registered,,Andreja Kodrin,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,475974d1dafd4e779bd6831b194406a9,Meeting Commissioner Bulc,,1
9995faf759fb065f572c42f5d3a8d34c,registered,,Jocelyn Fajardo,Cabinet members of Commissioner Violeta Bulc,2015-04-13T00:00:00,04e7cdc815ae4396ab6fa917d8a7c0a7,Meeting with SNCF,,1
d431955b49756a41a5984f33a134431b,registered,,Vygandas Jankunas Antonio Lowndes Marques De Araujo Vicente,Cabinet members of Commissioner Carlos Moedas,2015-02-26T00:00:00,d8dae0c67e514973aefd27d711b2499b,"Horizon 2020, Research and Innovation policies",,1
53e6305c18dc538c42c774f1f1fde0aa,registered,,Renate Nikolay,Cabinet members of Commissioner Věra Jourová,2015-04-10T00:00:00,c6a8e7e75d82419dbad8afeeb5abe059,Consumer policy,,1
cbc06f4543d170ed0be056ab8d577ff4,registered,,Kevin O'Connell,Cabinet members of Commissioner Věra Jourová,2015-04-09T00:00:00,d4b917d78d9745e0a72778574fc5c646,Data protection reform,,1
28aaed4a53f8e7b05392e73d3b1a46ed,registered,,Eduard Hulicius,Cabinet members of Commissioner Věra Jourová,2015-03-30T00:00:00,5f7a8c069a67450db551b719238d84bc,Protection of consumers in the field of second hand cars,,1
c28792cbfd1449d11c3a9a13e2bcd874,registered,,Commissioner Tibor Navracsics,,2015-03-30T00:00:00,879f5279140342c9b811b2c1c617f906,"Introductory meeting, exchange of views on major current issues affecting European club football and signature of a cooperation agreement on the European Week of Sport",,1
98f25c88686d9731f2491a45e9386c6a,registered,,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2015-04-22T00:00:00,3dc4893305ce43fc9bc9a5a2f35d6a26,"Presentation of The European Lotteries organisation, fight against match-fixing, European Week of Sport",,1
9ae0c66e73e1ff98ddd18695f60aeb4d,registered,,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2015-02-16T00:00:00,879f5279140342c9b811b2c1c617f906,"Preparation of a meeting between Commissioner Tibor Navracsics and Mr Karl-Heinz Rummenigge, chairman of the European Club Association",,1
054fcb976b402a450a89c33517da6258,registered,,Szabolcs Horvath,Cabinet members of Commissioner Tibor Navracsics,2014-12-05T00:00:00,879f5279140342c9b811b2c1c617f906,ECA's role in the football world and its potential contribution to EU sport policy priorities,,1
360e6e340e8b99527f300236055a90cb,registered,,Friedrich Wenzel Bulst,Cabinet members of Commissioner Margrethe Vestager,2015-04-23T00:00:00,1697453d55314bb3b62f74187f1a1c48,Introduction to BDI/BDA The German Business Representation,,1
d8b3cd732e216672e19d593d4b7c8ccd,registered,,Commissioner Carlos Moedas,,2015-04-09T00:00:00,449397150e9240c083fee1654061e560,Meeting with the President of ALLEA,,1
5fd306b18853fae3273edcb4cb7920ca,registered,,Commissioner Carlos Moedas,,2015-03-18T00:00:00,b5dc46d7cc2845f395bf4deac8091456,Meeting with World Economic Forum,,1
8bbc4c442ae98405ce6607b7e5092bb7,registered,,Eveline Lecoq,Cabinet members of Commissioner Carlos Moedas,2015-04-08T00:00:00,38bb213449a04bdbac46435d48efc69a,EU-health policies,,1
23f60d01577764ded55ea01f369e99b2,registered,,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-03-26T00:00:00,9dbc111c54284f39b364af6398175f18,EU policies on sugar sector,,1
effdbe91a51fa388226328a5ca0e9fa9,registered,,Marjeta Jager Matej Zakonjsek,Cabinet members of Commissioner Violeta Bulc,2015-02-27T00:00:00,bee04698d6da404691374e29c8f56f37,International Airlines Group (IAG),,1
12a9fff91ff2e79153c388c0e62cb7e4,registered,,Antonio Lowndes Marques De Araujo Vicente,Cabinet members of Commissioner Carlos Moedas,2015-03-18T00:00:00,b5dc46d7cc2845f395bf4deac8091456,Meeting with World Economic Forum,,1
2ffefc0d61db9030eaf49b8e57f7ff4a,registered,,Alfredo Sousa De Jesus,Cabinet members of Commissioner Carlos Moedas,2015-03-13T00:00:00,029b310e5b774593bb96a041adb6c5c4,Meeting with Springer Science + Business Media,,1
51ce2af6f0c833329cfe5dcd2329555d,registered,,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-03-11T00:00:00,31d18a67774f4bd8b1879a19feacd676,OGM importations,,1
d039ac197410ef9f43391b6212bb7142,registered,,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-02-12T00:00:00,d5d137c98d7a4b4ab038ce4f68a65969,Chief Scientific Advisor to the European Commission,,1
9a6bea603e7856d1233b16d820aafd39,registered,,Antonio Lowndes Marques De Araujo Vicente Keith Sequeira,Cabinet members of Commissioner Carlos Moedas,2015-03-23T00:00:00,efe0d3d6f08c404f88e4845a2cd3d600,"EU Investment Plan, EFSI, Horizon 2020",,1
2fb970978fcbe77be400a9a797f2d6b0,registered,,José Mendes Bota,Cabinet members of Commissioner Carlos Moedas,2015-01-29T00:00:00,e257e93e91a24398ad4082004957dbf6,Compliments and preparation of meeting with Commissioner Moedas,,1
31e732bcbe39074cc7968ee6d17f89ea,registered,,Antonio Lowndes Marques De Araujo Vicente Giulia Del Brenna,Cabinet members of Commissioner Carlos Moedas,2015-01-29T00:00:00,7e66d401f54d405db89199a2304fa2df,Preparation of EABC visit to the European Commission,,1
f85ac352b38a1b377a43c1bdb50008f9,registered,,Marjeta Jager Matej Zakonjsek,Cabinet members of Commissioner Violeta Bulc,2015-01-21T00:00:00,cec6c47ad5074ed7af692a0266181ec0,Aviation issues,,1
868ef4ea1845a7d5f9eed5b38ca17e9d,registered,,President Jean-Claude Juncker,,2015-05-08T00:00:00,3398b602418f41088f1b5c1b9a82baa7,Meeting with Etienne Davignon on political priorities of this Commission,,1
02fdaba4e94fca981fbd6ed0d18d7c7d,registered,,President Jean-Claude Juncker,,2015-05-06T00:00:00,19145aeffe774c10a0e54776bfd828c5,Speech on free and independent press in Europe,,1
d11e1c444552251a28eb0e0c7c413db9,registered,,President Jean-Claude Juncker,,2015-04-30T00:00:00,0230d11dfca94758aca94dcbee32a560,Meeting with Joachim Bitterlich on political priorities and Investment Plan,,1
3edfae6d90608086c863e0be3e0e6355,registered,,President Jean-Claude Juncker,,2015-02-18T00:00:00,008f6c78056f4ea791e693c4e480a09f,Meeting with Mr Pierre Gattaz on the political priorities of this Commission,,1
53ff9b1811a549712377343460c48583,registered,,President Jean-Claude Juncker,,2015-02-16T00:00:00,c095f96e00754d57ad1787b38de3e224,Meeting with Thierry Breton on political priorities of this Commission,,1
721fad2c98409a5622c95c90498142fd,registered,,President Jean-Claude Juncker,,2015-01-22T00:00:00,65cc2e3f1aef4efa92c5f11c1c93d4fc,Meeting with Mr Bill Gates on Global Development matters,,1
98cccf55e986454cd2d06be5ddde247d,registered,,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2015-05-08T00:00:00,89b1cff64d7043a0a625af2dc3545288,EFSI,,2
98cccf55e986454cd2d06be5ddde247d,registered,,Paulina Dejmek Hack,Cabinet members of President Jean-Claude Juncker,2015-05-08T00:00:00,da992f76ab154a76bde1701cbe44f51f,EFSI,,2
0b6dfa8b239d083b6f72f7b3e10f06b1,registered,,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-05-04T00:00:00,78752ec8502949728fe5a785cb0b5c57,Digital Single Market,,1
2bdd43459bd73b5a587ff18147b6efa3,registered,,Martin Selmayr,Cabinet members of President Jean-Claude Juncker,2015-04-24T00:00:00,f26956bd0ff348b19b5237b4370890b4,Gender equality issues,,1
5ba91b70879d9bc697b39c558566d006,registered,,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-24T00:00:00,252234ec0fb3417581e0b50d9376cbb8,Digital Single Market,,1
6a7d958003edada0aa151244074631f9,registered,,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-14T00:00:00,9120ff2d5bd54ab68163d0d0d65c75d4,Digital Single Market,,2
6a7d958003edada0aa151244074631f9,registered,,Pauline Rouch,Cabinet members of President Jean-Claude Juncker,2015-04-14T00:00:00,9664c50ae7f149c8a0ab422ab6155191,Digital Single Market,,2
49788fd34f3f1aaf29da2e291ba382b8,registered,,Michelle Sutton,Cabinet members of First Vice-President Frans Timmermans,2015-05-05T00:00:00,49ebc0cc27a14d0996ed71b899226e97,Gibraltar,,1
984f3f01d58452ed34b29033aa62570a,registered,,Antoine Colombani,Cabinet members of First Vice-President Frans Timmermans,2015-04-21T00:00:00,de9722196f5e4ab790e6d61e48e698b3,Better Regulation,,1
034bbbc19d8321bf172d16fcd9060ab8,registered,,Iwona Piorko Bermig Fabrizia Panzetti,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-02-25T00:00:00,6a24a747d04448efb540a2cf1669862b,Transnistria disputed territories,,1
61be1d472187b18d351948097fc21cef,registered,,Iwona Piorko Bermig,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-04-29T00:00:00,a752bd2033354ddfb36152b0316ed71a,Human rights situation in Kazakhstan,,1
576259097a523fde7e89690f64874e7f,registered,,Enrico Petrocelli Stefano Manservisi,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-02-05T00:00:00,b4c145c6e790464db0f4ec3b56d2d012,Relation with professional associations,,1
771bffa1e0b339b3980666539e335258,registered,,Stefano Manservisi,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-01-15T00:00:00,a70c7d963dbe4cfea8b21a578aba18eb,Mr Jerzy Pomianowski,,1
410c6a1da144a7fbfc1f8428c4a54687,registered,,Arianna Vannini Enrico Petrocelli,Cabinet members of High Representative/Vice-President Federica Mogherini,2014-12-09T00:00:00,c4f5f5f117b144e8850cffde5e5f6ae5,Product labeling,,1
e4ca27958bc13c5e12dd3bf9c9856e85,registered,,Stefano Manservisi Anna Vezyroglou,Cabinet members of High Representative/Vice-President Federica Mogherini,2014-12-03T00:00:00,42e77ddd8a3d490993a6f6abd79e4bf2,Relations with Turkish professional associations,,1
f4f9486ca314f68e6fb1a617baec8b49,registered,,Vice-President Andrus Ansip,,2015-04-30T00:00:00,f6f981522e2842c2aa2a8b7df24edb05,Data roaming,,1
4eb3bc35d6ab485d03ad77b5e6ab3261,registered,,Vice-President Andrus Ansip,,2015-04-29T00:00:00,2597bf6d6ddf4e44a10adba0abfffdb9,"Digital Single Market policy, R&D, spectrum",,1
7405c4438cf1a9f1933c51d44fb8906d,registered,,Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-04-30T00:00:00,f6f981522e2842c2aa2a8b7df24edb05,Data roaming,,1
5ac960aea2088eb9902b34e772e0c530,registered,,Anna Vezyroglou Stefano Manservisi,Cabinet members of High Representative/Vice-President Federica Mogherini,2015-02-23T00:00:00,25b77940303c434884ff1dbd5b4f1a2c,Relation with professional associations,,1
8d7d28fa2622d3d783f5f1f918ae765b,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-28T00:00:00,23baee11d5e54d359df99ca57b807aeb,"Review of telecom regulation (access regulation), investment in broadband, DSM",,1
08aa5a5adcbe5b13d47c3bd156e2d5f5,registered,,Kamila Kloc Stig Joergen Gren,Cabinet members of Vice-President Andrus Ansip,2015-02-10T00:00:00,4de9f42da39d4033b7e59bff47b0ab0b,"Telecoms Single Market, review of electronic communication framework, spectrum, access, level playing field",,1
5bae4e853d855cf8f71c78e3cc399254,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-23T00:00:00,f104eef68a7c4040a39574d54892b5bc,"Spectrum policies, 700MHz (meeting together with Eric Mamer of Cab Oettinger)",,1
37731ed1e0e53ede8ebb35aef64b62e0,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-21T00:00:00,1c65fd9f827b42048971e4da4ae1eb94,Net neutrality,,1
41b48cde836fc06dbf221fa1c6bddde0,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-16T00:00:00,f7d2cdc10c434be6bf7e42654026d3d5,"Sprectrum policies, 700MHz",,1
1168cabb33545f9f2c48681ac172f3c4,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-14T00:00:00,388d31d917304c4f859b029541786e9d,"DSM, TSM, review of access regulation, consolidation of the telcoms sector",,1
bb4328dba093aec20445c17d467691b2,registered,,Jasmin Battista Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-04-20T00:00:00,806de390be6b4aa6ba1c84a71b83270e,"Direct selling, links with e-commerce",,1
b9a883ee8a90d7a301f28b2c066f67b3,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-26T00:00:00,b05db35b435c4a14b0ab7f915bc668ef,TSM + upcoming review of telecom regulation,,1
fc85db2d401497a231a165883f857e44,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-18T00:00:00,cfd4410dca1549149f1346bb3d11aa39,"TSM (roaming + net neutrality), DSM Strategy, review of telecom rules",,1
c052971700085739e4dd2dbf4e86e561,registered,,Maximilian Strotmann Jasmin Battista,Cabinet members of Vice-President Andrus Ansip,2015-03-13T00:00:00,5bdf39926a924db7ae31c9179518a4d0,Digital Single Market - e-commerce,,1
3e7ffa4c2ee27bf04cd0ecd17726c3f2,registered,,Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-10T00:00:00,6203040884884b7288e3d57e2b038f77,"TSM, net neutrality",,1
02d2029908af0e19389f22a725a91882,registered,,Hanna Hinrikus Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-02-03T00:00:00,f3dd855351414af0993a7eb57f307eaa,Investments and ICT collaboration,,1
b3d02ec25d32bf0d785f8ae723e9fabc,registered,,Stig Joergen Gren Jasmin Battista,Cabinet members of Vice-President Andrus Ansip,2015-01-29T00:00:00,38e4bd71e26d4efaadf5dfd1d8ed74a1,Digital Single Market,,1
7d4aaef366eca17f5790b7d06562ab78,registered,,Stig Joergen Gren Juhan Lepassaar,Cabinet members of Vice-President Andrus Ansip,2015-01-14T00:00:00,41a6a25faeb740e99d888a7e501e7008,Digital Single Market and Telecom Package reform,,1
a28736e7daf0429b4ec61294bd56ce40,registered,,Kamila Kloc Aare Järvan,Cabinet members of Vice-President Andrus Ansip,2015-03-16T00:00:00,12e78cf9e27348c4bc426448efe696d0,Digital Single Market strategy,,1
7a5ea519b5f3d6b5fe75aab33e99df98,registered,,Juhan Lepassaar Stig Joergen Gren Kamila Kloc,Cabinet members of Vice-President Andrus Ansip,2015-03-31T00:00:00,0b6d0bcb494c463cb479eea21f0560e6,Presentation of the WIK-study relating to DSM,,1
0755184cd3ac70d0a6279c6a0b832408,registered,,Bernd Biervert,Cabinet members of Vice-President Maroš Šefčovič,2015-05-04T00:00:00,910386008c8744aab1bcec24bca3aa22,"Presentation of activities, Central and Easter Europe",,1
9ca461f9757c736fd9c74ff1d5be80ea,registered,,Vice-President Valdis Dombrovskis,,2015-04-23T00:00:00,451f9ebbe93343c78be656513bae5da3,EU financial markets,,1
c7fde97496de0a38c0eed08ce1a5a57f,registered,,Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2015-04-23T00:00:00,451f9ebbe93343c78be656513bae5da3,EU financial markets,,1
7d0aa86e2a1e9237c3976948ba8cc5e1,registered,,Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2015-04-14T00:00:00,4afe8fdf0b7a4d44bfbf08f3c53ad702,CMU,,1
b46df7af55aff3a6bece964ac2635476,registered,,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2015-04-21T00:00:00,8daf4e044aa1470d95cc283fa67170c7,Circular Economy,,1
66933c287aac728e8017997082c9d0da,registered,,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2015-04-20T00:00:00,ecbcb50dae0d41499e12a474ad7619af,Circular Economy,,1
a5f42d92801fa361022f4be04aeec043,registered,,Massimo Suardi Jan Ceyssens,Cabinet members of Vice-President Valdis Dombrovskis,2014-12-03T00:00:00,cde0ac60e2a6441abf95b7a93b27059d,Finanztransaktionssteuer,,1
cb62d5416ea6f9a1f993d8a4c9f93b3d,registered,,Raquel Lucas Tuure Taneli Lahti,Cabinet members of Vice-President Valdis Dombrovskis,2015-03-26T00:00:00,df2cd4a7e0844b73b0ae147aa9c830f1,Economic outlook of Europe. Potential of global digital market place.,,1
83520bbeb802fee6fdc6709da1f7620c,registered,,Peter Van Kemseke Manuel Szapiro,Cabinet members of Vice-President Maroš Šefčovič,2015-02-03T00:00:00,f7594586f6e44cdea5c5d9e658722f62,Energy Union,,1
4d671465e9567780a6f5066313875add,registered,,Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-04-15T00:00:00,13c5a434e5a04e428a83491c7199bd47,BBA’s Annual EU Reception,,1
24b5c395d6ee5178f8c49d31f2f0cc03,registered,,Hilde Hardeman,Cabinet members of Vice-President Jyrki Katainen,2015-04-09T00:00:00,d5d00f17cc4745aeaddf53ab09ddb4b1,Better Regulation,,1
7ef10f6600dce7bf0acaf8d7960ca55d,registered,,Miguel Gil Tertre,Cabinet members of Vice-President Jyrki Katainen,2015-03-20T00:00:00,a90cf90bc5a248cd92870f5b97d9e6e8,Investment Initiative,,1
f5c5d939a501aecbc3ebb5a8221421ad,registered,,Grzegorz Radziejewski,Cabinet members of Vice-President Jyrki Katainen,2015-02-03T00:00:00,23d57a31e08e4b4f97554a546104c2a4,Bioeconomy,,1
0de4cfd79aab9f954fb64d7e9f1e1610,registered,,Grzegorz Radziejewski,Cabinet members of Vice-President Jyrki Katainen,2015-01-28T00:00:00,d44d783e21df45f686248dd9e1c8120d,Energy Policy,,1
d8ee9cde1e077b07ef141d6e53251e7a,registered,,Juho Romakkaniemi Edward Bannerman,Cabinet members of Vice-President Jyrki Katainen,2015-01-16T00:00:00,8856cdd0aa9a45678b264f93ac908f16,TTIP,,1
f650956a26d3c16545c23d07806045fa,registered,,Miguel Gil Tertre,Cabinet members of Vice-President Jyrki Katainen,2015-01-12T00:00:00,b1d7fb21aa3a4d41aa7c1ff87bb16566,Investment initiative,,1
3fa47126a4e80f228468517000224eb9,registered,,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-15T00:00:00,62951c9811104925869b2d54a73286de,Investment Initiative Roadshow,,1
5a11d0ea08824cd7be43a902d6efbe5d,registered,,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-11T00:00:00,7a21c61e78bf4cd4bc1e44c495c11a73,Industrial Policy,,1
7e291c92258410011ebfca4a8c8ad3ad,registered,,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2014-12-10T00:00:00,5ec51daea8424410b06bd40c08ded706,Investments and innovations in the digital sector,,1
073f0ec5a02abd226408978aac221f40,registered,,Heidi Jern,Cabinet members of Vice-President Jyrki Katainen,2014-12-04T00:00:00,3be00a48725f4634a6718c37ec5da1e6,Investment initiative,,1
ef37a57d58b449081eafd463d3cfbb2f,registered,,Aura Salla,Cabinet members of Vice-President Jyrki Katainen,2014-12-03T00:00:00,267d8febe1de490da2d05cad7256ef78,SME Policy,,1
00921d8f4a9d65a38d8c18a8e452ba74,registered,,Miguel Ceballos Baron,Cabinet members of Commissioner Cecilia Malmström,2015-05-05T00:00:00,d969d6ba0b04431cbbbb7ef6e8a046c5,Coca-Cola and EU trade,,1
8ab72011ce08e5348b2c657bb74e5740,registered,,Miguel Ceballos Baron Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-30T00:00:00,150c4b7ef1db442e952294a964b05b06,Sanitary and Phitosanitary issues in Trade negotiations,,1
1c9b47e21c78a8cca16e35ada3a3c146,registered,,Miguel Ceballos Baron Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-30T00:00:00,a609bcc1f5b543e099fab4d24f7206fb,Sanitary and Phitosanitary issues in Trade negotiations,,1
be7d85a27e362b815be599fa1476af62,registered,,Jon Nyman,Cabinet members of Commissioner Cecilia Malmström,2015-04-29T00:00:00,a335620fc44d4d44910e9dbcb817a345,The tuna sector and EU free trade agreement negotiations,,1
a030031b4908e7a73a9df41acc591ab9,registered,,Miguel Ceballos Baron,Cabinet members of Commissioner Cecilia Malmström,2015-04-29T00:00:00,208feb4dac2a4250b44293acfc98eb81,Treatment of sugar in trade negotiations,,1
ce0f50cf029201535b06ac94ccb2d81a,registered,,Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-24T00:00:00,8856cdd0aa9a45678b264f93ac908f16,Event planning,,1
940d92ea21e231acad642d20a41c9c19,registered,,Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-23T00:00:00,aa63787c20ea48159767ec3551e19e1b,Planning future event,,1
c1a30290bc92c476909a8f7ab116c83c,registered,,Miguel Ceballos Baron Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-22T00:00:00,bd15fc5a024a43919cf2909c60afc86a,Meat exports to Russia and elsewhere,,1
d4aa35a4f30401129ce9f3502e748912,registered,,Miguel Ceballos Baron,Cabinet members of Commissioner Cecilia Malmström,2015-04-22T00:00:00,9d83c4f16610408c9a896a41f47c71ab,Patents and standards in the ICT sector,,1
78a6bd384a4c9c338522280dab37808a,registered,,Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-21T00:00:00,aac5ca5c751449f78d0c706904a23cd3,Export credits for coal plants / climate change,,1
746fed33aa79b29a942aac929e3505ee,registered,,Maria Asenius Miguel Ceballos Baron,Cabinet members of Commissioner Cecilia Malmström,2015-02-10T00:00:00,50bb08ec82d5493f9a276b3b3cfc6dde,TTIP,,1
f36c9eea1385ba09f840c509276b11c9,registered,,Joachim Balke,Cabinet members of Commissioner Miguel Arias Cañete,2015-04-30T00:00:00,b6d12deb20524caf8717ef8094903922,EU Energy,,1
6ba16ebe73610a46152783216e6ad407,registered,,Maria Asenius Nele Eichhorn,Cabinet members of Commissioner Cecilia Malmström,2015-04-20T00:00:00,de9722196f5e4ab790e6d61e48e698b3,TTIP / Business climate in general,,1
f3b34849bcfdb9fb8b14251108ef5394,registered,,Nele Eichhorn Maria Asenius,Cabinet members of Commissioner Cecilia Malmström,2015-04-17T00:00:00,21accad3364f42c5ad42854d7be0c6da,EU-Turkey customs union; problems faced retailers,,1
